type_name,type_id,lon,lat,temperature_c,precipitation_mm,relative_humidity,wind_speed_ms,solar_radiation
Forest fire,3,139.3253,50.1278,10.46,0.5,80.66,0.72,5.92
Forest fire,3,139.4016,50.1167,10.46,0.5,80.66,0.72,5.92
Forest fire,3,139.3956,50.1068,10.46,0.5,80.66,0.72,5.92
Forest fire,3,139.6437,50.1431,10.46,0.5,80.66,0.72,5.92
Forest fire,3,138.9587,49.9628,12.39,1.99,78.51,0.42,5.38
Forest fire,3,138.9585,49.9523,12.39,1.99,78.51,0.42,5.38
Forest fire,3,122.7111,54.9978,9.05,0.21,69.87,0.43,5.11
Forest fire,3,123.994,54.6716,9.41,0.26,72.4,0.37,5.11
Forest fire,3,123.7305,54.3653,9.41,0.26,72.4,0.37,5.11
Forest fire,3,123.7405,54.3455,9.41,0.26,72.4,0.37,5.11
Controlled burn,5,123.567,54.3308,9.41,0.26,72.4,0.37,5.11
Forest fire,3,123.5672,54.3184,9.41,0.26,72.4,0.37,5.11
Forest fire,3,123.9763,54.2793,9.41,0.26,72.4,0.37,5.11
Forest fire,3,124.0001,54.2598,9.41,0.26,72.4,0.37,4.75
Forest fire,3,123.0698,54.1797,10.72,0.52,68.48,0.3,5.11
Forest fire,3,123.0835,54.0614,10.72,0.52,68.48,0.3,5.11
Forest fire,3,123.094,54.0455,10.72,0.52,68.48,0.3,5.11
Forest fire,3,122.7949,53.9417,10.29,0.31,68.87,0.3,4.19
Forest fire,3,123.1236,53.8812,10.72,0.52,68.48,0.3,4.19
Forest fire,3,123.3179,53.8272,10.72,0.52,68.48,0.3,4.19
Forest fire,3,123.3185,53.8192,10.72,0.52,68.48,0.3,4.19
Forest fire,3,124.7584,53.8185,11.18,0.28,64.14,0.29,3.58
Forest fire,3,124.7048,53.7623,11.18,0.28,64.14,0.29,3.58
Forest fire,3,122.2908,54.1567,10.29,0.31,68.87,0.3,5.11
Forest fire,3,122.8601,54.2189,10.72,0.52,68.48,0.3,5.11
Forest fire,3,122.8516,54.2619,9.05,0.34,72.66,0.39,5.11
Forest fire,3,122.8883,54.2931,9.05,0.34,72.66,0.39,5.11
Uncontrolled burn,1,85.2982,58.5403,9.0,0.1,70.84,0.23,7.44
Uncontrolled burn,1,92.0676,58.5547,10.41,0.69,71.46,0.31,7.44
Uncontrolled burn,1,91.8027,58.3946,10.41,0.69,71.46,0.31,7.39
Uncontrolled burn,1,91.7568,57.9741,11.8,0.43,68.34,0.07,6.43
Uncontrolled burn,1,92.3355,57.871,12.0,0.3,69.02,0.33,6.04
Uncontrolled burn,1,92.777,58.0462,12.0,0.3,69.02,0.33,7.44
Forest fire,3,92.8554,57.2783,12.88,0.14,70.7,0.19,6.04
Forest fire,3,92.9352,56.9659,13.83,0.55,71.05,0.35,3.29
Forest fire,3,94.541,56.8851,13.35,0.79,76.21,0.35,3.81
Forest fire,3,93.9103,55.8637,14.92,0.32,77.85,2.06,5.82
Forest fire,3,94.941,55.7054,16.93,0.04,69.5,3.82,5.64
Forest fire,3,94.9825,55.6601,16.93,0.04,69.5,3.82,5.64
Forest fire,3,95.1007,55.0527,15.37,0.04,66.12,1.18,5.64
Forest fire,3,92.7721,54.2834,16.42,0.03,67.93,1.48,7.75
Controlled burn,5,92.2628,54.5216,16.42,0.03,67.93,1.48,7.75
Forest fire,3,91.1999,54.5548,17.97,0.01,63.59,3.06,7.71
Forest fire,3,90.2371,54.7989,16.47,0.02,65.28,3.07,7.71
Forest fire,3,91.6864,55.493,15.08,0.04,77.07,1.8,6.51
Forest fire,3,89.0009,55.4857,14.8,0.08,70.51,3.1,6.83
Forest fire,3,89.6199,56.1402,13.92,0.87,73.28,3.53,3.19
Forest fire,3,95.4389,57.4179,13.35,0.06,72.06,0.13,6.36
Forest fire,3,96.9735,57.5688,13.65,0.09,71.84,0.21,5.95
Forest fire,3,97.5722,57.3847,13.73,0.21,72.12,0.23,5.95
Forest fire,3,97.1936,56.9605,14.5,0.45,74.33,0.17,3.92
Forest fire,3,97.7826,56.6852,14.9,2.23,77.57,0.27,3.92
Forest fire,3,98.0302,56.6587,15.04,2.4,77.61,0.29,4.19
Forest fire,3,98.872,58.1011,13.98,0.56,66.73,0.23,6.42
Uncontrolled burn,1,102.2479,58.5358,12.95,2.8,69.66,0.55,4.36
Uncontrolled burn,1,102.8271,58.0152,12.69,3.2,73.11,0.4,4.36
Forest fire,3,102.5041,57.7782,13.84,2.29,67.48,0.66,5.11
Natural fire,4,102.1961,57.3515,14.31,1.49,67.32,0.86,5.11
Natural fire,4,102.5379,57.2749,14.31,1.49,67.32,0.86,5.11
Forest fire,3,105.2349,56.8511,12.83,1.78,79.04,0.29,5.81
Forest fire,3,107.1043,58.1358,12.16,3.67,78.24,0.39,4.24
Forest fire,3,100.4378,54.7377,15.38,0.02,65.67,2.3,6.63
Forest fire,3,100.2946,54.7446,15.54,0.01,63.58,1.25,6.63
Forest fire,3,100.2771,54.5959,15.54,0.01,63.58,1.25,6.63
Uncontrolled burn,1,100.2651,54.5224,15.54,0.01,63.58,1.25,6.63
Uncontrolled burn,1,100.1376,54.5604,15.54,0.01,63.58,1.25,6.63
Uncontrolled burn,1,99.5561,54.4402,15.1,0.01,63.11,0.24,7.36
Forest fire,3,101.9739,54.2279,15.08,0.01,66.28,1.44,6.63
Uncontrolled burn,1,101.8664,53.5279,15.83,0.0,56.97,0.87,6.78
Forest fire,3,102.228,52.9216,15.68,0.0,53.28,1.12,6.77
Forest fire,3,103.3404,52.9272,15.41,0.0,55.55,1.54,6.77
Forest fire,3,103.3958,53.0962,15.41,0.0,55.55,1.54,6.96
Forest fire,3,103.484,52.4688,16.26,0.0,46.74,1.18,6.77
Forest fire,3,103.703,52.5001,16.26,0.0,46.74,1.18,6.77
Forest fire,3,103.9968,52.5816,16.26,0.0,46.74,1.18,6.77
Controlled burn,5,104.0147,52.2851,16.26,0.0,46.74,1.18,6.89
Uncontrolled burn,1,104.5102,52.3566,15.35,0.0,46.44,1.15,6.89
Forest fire,3,104.5014,52.3925,15.35,0.0,46.44,1.15,6.89
Forest fire,3,104.0961,51.9492,14.93,0.0,45.47,0.79,6.95
Forest fire,3,101.9167,51.7605,7.24,0.01,61.26,1.87,7.6
Forest fire,3,105.0994,50.3996,11.55,0.0,42.51,1.99,6.55
Forest fire,3,98.051,54.6874,13.7,0.02,66.08,0.31,7.36
Forest fire,3,98.9238,56.9715,14.44,0.87,74.86,0.2,4.19
Forest fire,3,101.5426,56.3879,14.39,1.17,73.66,0.65,4.89
Forest fire,3,101.8088,56.3015,14.42,1.2,74.27,0.99,4.89
Forest fire,3,101.9077,56.253,14.42,1.2,74.27,0.99,4.89
Forest fire,3,101.7178,58.1397,13.81,1.8,65.85,0.36,5.16
Forest fire,3,102.8695,58.3402,12.44,3.51,74.03,0.49,4.36
Natural fire,4,98.8847,58.0954,13.98,0.56,66.73,0.23,6.42
Forest fire,3,92.2766,54.5357,16.42,0.03,67.93,1.48,7.75
Forest fire,3,92.2521,54.5173,16.42,0.03,67.93,1.48,7.75
Forest fire,3,74.1327,61.2113,3.06,0.51,73.25,0.44,3.09
Forest fire,3,73.6282,61.017,3.03,0.62,74.29,0.52,3.63
Forest fire,3,123.9453,54.6681,9.54,1.25,80.87,0.26,4.43
Forest fire,3,122.7373,54.973,8.56,1.5,80.37,0.33,4.43
Forest fire,3,122.2198,54.1875,12.06,0.09,69.91,0.32,4.43
Forest fire,3,122.1221,54.1994,12.16,0.15,68.11,0.37,4.43
Forest fire,3,122.2656,54.1014,12.06,0.09,69.91,0.32,4.43
Forest fire,3,126.0179,52.917,10.81,0.04,62.38,0.26,6.96
Forest fire,3,129.7063,49.6126,11.39,0.53,69.04,0.65,6.41
Forest fire,3,131.3314,47.9431,11.84,1.18,71.23,0.25,6.64
Forest fire,3,131.8222,54.6245,9.14,1.67,90.07,0.24,5.53
Forest fire,3,139.87,53.3316,11.36,0.06,79.15,0.96,6.81
Forest fire,3,140.0621,53.2877,11.36,0.06,79.15,0.96,6.63
Forest fire,3,140.0461,53.2589,11.36,0.06,79.15,0.96,6.63
Forest fire,3,140.2597,51.9994,12.34,0.03,73.09,1.49,6.4
Forest fire,3,139.8425,51.6304,11.69,0.06,74.6,1.31,5.7
Forest fire,3,139.7241,51.6091,11.69,0.06,74.6,1.31,5.7
Forest fire,3,102.6532,52.9557,18.31,0.0,51.23,0.96,7.37
Forest fire,3,103.3411,52.5884,18.46,0.0,45.92,0.43,7.37
Forest fire,3,103.2776,52.528,18.46,0.0,45.92,0.43,7.37
Forest fire,3,103.4903,52.4724,18.32,0.0,51.09,1.47,7.37
Forest fire,3,103.7154,52.5028,18.32,0.0,51.09,1.47,7.37
Forest fire,3,104.0089,52.5758,18.32,0.0,51.09,1.47,7.22
Forest fire,3,102.4546,50.805,11.27,0.0,43.9,2.57,7.5
Forest fire,3,102.392,50.7979,11.27,0.0,43.9,2.57,7.5
Forest fire,3,102.4044,50.7747,11.27,0.0,43.9,2.57,7.5
Forest fire,3,102.4326,50.9656,11.27,0.0,43.9,2.57,7.5
Forest fire,3,104.5843,50.3723,14.67,0.0,37.89,2.64,6.66
Forest fire,3,104.4937,50.3592,14.67,0.0,37.89,2.64,6.66
Forest fire,3,104.4187,50.3302,14.67,0.0,37.89,2.64,6.66
Forest fire,3,104.3001,50.3377,14.67,0.0,37.89,2.64,6.66
Forest fire,3,104.2876,50.3093,14.67,0.0,37.89,2.64,6.66
Forest fire,3,104.3071,50.2738,14.67,0.0,37.89,2.64,6.66
Forest fire,3,104.2621,50.2748,14.67,0.0,37.89,2.64,6.66
Forest fire,3,104.2223,50.2941,14.67,0.0,37.89,2.64,6.66
Forest fire,3,104.177,50.2941,14.67,0.0,37.89,2.64,6.66
Forest fire,3,122.9362,53.8897,11.87,0.08,72.55,0.27,5.81
Forest fire,3,122.7402,53.9363,12.06,0.09,69.91,0.32,5.81
Forest fire,3,122.8553,53.9772,11.87,0.08,72.55,0.27,5.81
Forest fire,3,122.9717,53.9956,11.87,0.08,72.55,0.27,5.81
Forest fire,3,123.0888,54.0084,11.87,0.08,72.55,0.27,4.43
Forest fire,3,123.0534,54.0558,11.87,0.08,72.55,0.27,4.43
Forest fire,3,123.0939,54.1005,11.87,0.08,72.55,0.27,4.43
Forest fire,3,122.8591,54.198,11.87,0.08,72.55,0.27,4.43
Forest fire,3,122.8086,54.2371,12.06,0.09,69.91,0.32,4.43
Forest fire,3,122.938,54.267,9.29,1.04,81.74,0.31,4.43
Forest fire,3,122.7925,54.0698,12.06,0.09,69.91,0.32,4.43
Forest fire,3,122.9512,53.935,11.87,0.08,72.55,0.27,5.81
Forest fire,3,122.8916,53.821,11.87,0.08,72.55,0.27,5.81
Forest fire,3,123.5189,53.7545,11.83,0.23,70.77,0.22,5.81
Forest fire,3,123.5782,53.7079,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.6132,53.6894,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.6597,53.7189,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.6759,53.766,11.83,0.23,70.77,0.22,5.81
Forest fire,3,123.6911,53.8216,11.83,0.23,70.77,0.22,5.81
Forest fire,3,123.7051,53.6109,12.95,0.1,62.84,0.21,5.81
Natural fire,4,123.6568,53.5929,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.6874,53.5771,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.7041,53.5474,12.95,0.1,62.84,0.21,5.81
Forest fire,3,124.0048,53.5859,12.95,0.1,62.84,0.21,5.32
Forest fire,3,123.5306,53.6086,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.4485,53.5511,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.3386,53.6432,13.45,0.06,63.25,0.25,5.81
Forest fire,3,123.0186,53.5735,13.45,0.06,63.25,0.25,5.81
Forest fire,3,122.085,54.0521,12.16,0.15,68.11,0.37,4.43
Forest fire,3,122.0888,54.1056,12.16,0.15,68.11,0.37,4.43
Forest fire,3,123.7506,54.0142,11.83,0.23,70.77,0.22,4.43
Forest fire,3,123.8041,54.0682,11.83,0.23,70.77,0.22,4.43
Forest fire,3,123.9601,54.1724,11.83,0.23,70.77,0.22,4.43
Forest fire,3,123.8866,54.2327,11.83,0.23,70.77,0.22,4.43
Natural fire,4,123.9457,54.2583,9.54,1.25,80.87,0.26,4.43
Forest fire,3,123.9548,54.6678,9.54,1.25,80.87,0.26,4.43
Forest fire,3,125.1111,53.8728,11.65,0.42,66.88,0.19,5.32
Forest fire,3,125.0414,53.7765,11.65,0.42,66.88,0.19,5.32
Forest fire,3,125.2929,53.7573,11.65,0.42,66.88,0.19,5.32
Forest fire,3,125.3005,53.8134,11.65,0.42,66.88,0.19,5.32
Forest fire,3,125.3157,53.7105,11.71,0.08,62.04,0.19,5.32
Forest fire,3,125.4443,53.7341,11.71,0.08,62.04,0.19,5.32
Forest fire,3,124.7237,53.4249,12.17,0.12,61.01,0.24,5.32
Forest fire,3,124.6824,53.4335,12.67,0.13,61.11,0.22,5.32
Forest fire,3,124.6364,53.4138,12.67,0.13,61.11,0.22,5.32
Forest fire,3,125.0532,53.2079,11.94,0.03,58.02,0.25,5.32
Forest fire,3,124.6327,53.4987,12.67,0.13,61.11,0.22,5.32
Forest fire,3,138.9151,49.9675,9.28,1.84,80.9,0.49,4.06
Forest fire,3,139.3837,50.1091,8.41,1.31,81.95,0.65,4.65
Forest fire,3,100.3344,54.7161,14.04,1.12,76.87,1.47,5.33
Forest fire,3,100.4389,54.7327,14.04,1.12,76.87,1.47,5.33
Forest fire,3,101.9088,53.5341,17.63,0.16,59.38,0.72,6.16
Forest fire,3,101.7069,53.5294,17.63,0.16,59.38,0.72,6.16
Natural fire,4,91.4351,51.0887,14.45,0.39,38.94,2.81,5.33
Natural fire,4,80.9212,52.7252,13.23,0.17,55.79,3.9,5.75
Natural fire,4,73.5039,54.2758,9.49,0.21,55.18,4.85,7.67
Forest fire,3,71.9003,54.5391,9.16,0.01,56.23,4.49,7.27
Forest fire,3,84.1348,57.0025,4.38,2.87,70.53,1.93,5.32
Forest fire,3,84.1716,57.0109,4.38,2.87,70.53,1.93,5.32
Forest fire,3,84.0678,56.9698,4.38,2.87,70.53,1.93,4.96
Forest fire,3,82.3627,57.0307,4.12,0.75,67.27,0.29,5.61
Forest fire,3,82.3351,57.079,4.12,0.75,67.27,0.29,5.61
Forest fire,3,82.0983,57.0926,4.28,0.51,65.91,0.25,5.61
Forest fire,3,85.5751,57.5928,3.92,1.15,72.09,0.48,5.32
Forest fire,3,86.2869,56.9078,4.11,5.47,72.97,3.21,3.62
Forest fire,3,86.1313,56.7347,3.85,8.32,74.93,4.44,3.62
Forest fire,3,85.3018,58.4966,2.73,0.22,70.67,0.21,5.04
Forest fire,3,85.3444,58.5653,2.7,0.17,70.82,0.23,5.04
Natural fire,4,102.2782,50.9553,11.27,0.0,43.9,2.57,7.5
Natural fire,4,102.3115,50.9397,11.27,0.0,43.9,2.57,7.5
Uncontrolled burn,1,102.3808,50.9017,11.27,0.0,43.9,2.57,7.5
Forest fire,3,102.3443,50.8735,11.27,0.0,43.9,2.57,7.5
Forest fire,3,102.4185,50.83,11.27,0.0,43.9,2.57,7.5
Forest fire,3,102.3806,50.7978,11.27,0.0,43.9,2.57,7.5
Natural fire,4,102.4392,50.8791,11.27,0.0,43.9,2.57,7.5
Forest fire,3,101.6617,51.5867,9.48,0.0,54.46,2.73,7.46
Forest fire,3,101.9127,51.7624,9.89,0.0,57.93,2.11,7.46
Forest fire,3,103.6539,50.3394,13.96,0.0,39.61,2.72,7.5
Uncontrolled burn,1,103.7729,50.3722,13.96,0.0,39.61,2.72,7.5
Natural fire,4,103.6969,50.2344,13.54,0.0,36.07,2.69,7.5
Natural fire,4,103.6559,50.3418,13.96,0.0,39.61,2.72,7.5
Natural fire,4,103.7757,50.384,13.96,0.0,39.61,2.72,7.5
Natural fire,4,104.1077,50.2448,14.06,0.0,35.99,2.76,6.66
Natural fire,4,104.1337,50.2277,14.06,0.0,35.99,2.76,6.66
Forest fire,3,69.5316,60.7518,6.84,0.47,72.76,1.28,6.31
Forest fire,3,69.9209,61.2741,5.47,0.97,77.48,0.87,4.7
Forest fire,3,70.2716,61.3108,5.47,0.97,77.48,0.87,5.05
Forest fire,3,72.0925,61.3056,4.81,0.34,79.42,1.2,5.4
Forest fire,3,72.1473,61.3205,4.81,0.34,79.42,1.2,5.4
Forest fire,3,72.6203,61.2251,4.64,0.27,76.94,0.58,5.4
Forest fire,3,72.5563,61.0523,4.64,0.27,76.94,0.58,5.4
Forest fire,3,72.7891,61.0591,4.64,0.27,76.94,0.58,5.4
Forest fire,3,73.7027,61.0799,4.58,0.06,75.23,0.55,5.4
Natural fire,4,74.8168,61.1577,4.55,0.03,74.5,0.78,4.87
Natural fire,4,76.075,60.904,4.12,0.1,76.94,1.65,4.22
Forest fire,3,70.8174,60.747,5.78,0.43,73.61,0.19,6.45
Forest fire,3,122.8991,54.2996,9.29,1.04,81.74,0.31,4.43
Forest fire,3,122.2938,54.2042,12.06,0.09,69.91,0.32,4.43
Forest fire,3,122.2345,54.209,12.06,0.09,69.91,0.32,4.43
Forest fire,3,122.123,54.1955,12.16,0.15,68.11,0.37,4.43
Forest fire,3,122.2879,54.1121,12.06,0.09,69.91,0.32,4.43
Forest fire,3,122.0867,54.0509,12.16,0.15,68.11,0.37,4.43
Forest fire,3,121.896,54.0107,12.16,0.15,68.11,0.37,4.26
Forest fire,3,121.8881,53.8857,12.16,0.15,68.11,0.37,5.15
Forest fire,3,122.169,53.6926,13.45,0.01,63.99,0.28,5.81
Forest fire,3,122.5197,53.459,13.57,0.01,63.26,0.24,5.81
Forest fire,3,122.7511,53.5204,13.57,0.01,63.26,0.24,5.81
Forest fire,3,123.1858,53.6353,13.45,0.06,63.25,0.25,5.81
Forest fire,3,123.4697,53.5447,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.5285,53.6069,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.6793,53.5879,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.656,53.5428,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.7268,53.537,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.8134,53.5172,12.95,0.1,62.84,0.21,5.81
Forest fire,3,123.978,53.5634,12.95,0.1,62.84,0.21,5.81
Forest fire,3,124.0222,53.594,12.95,0.1,62.84,0.21,5.32
Forest fire,3,124.6907,53.5826,12.17,0.12,61.01,0.24,5.32
Forest fire,3,124.7155,53.4299,12.17,0.12,61.01,0.24,5.32
Forest fire,3,124.6537,53.4033,12.67,0.13,61.11,0.22,5.32
Forest fire,3,124.6618,53.3661,12.67,0.13,61.11,0.22,5.32
Natural fire,4,124.7289,53.3388,12.17,0.12,61.01,0.24,5.32
Forest fire,3,124.768,53.2372,11.94,0.03,58.02,0.25,5.32
Forest fire,3,124.8589,53.2626,12.17,0.12,61.01,0.24,5.32
Forest fire,3,125.0023,53.223,11.94,0.03,58.02,0.25,5.32
Forest fire,3,125.7576,52.9386,11.21,0.03,60.86,0.27,7.35
Forest fire,3,122.8838,53.8935,11.87,0.08,72.55,0.27,5.81
Forest fire,3,122.6702,53.7974,12.06,0.09,69.91,0.32,5.81
Forest fire,3,122.5185,53.685,13.57,0.01,63.26,0.24,5.81
Forest fire,3,132.7586,44.5397,11.39,1.54,75.02,1.66,5.54
Forest fire,3,40.4533,64.494,11.36,0.03,69.86,0.42,6.97
Forest fire,3,124.6536,53.6189,15.7,0.0,50.72,0.2,6.22
Forest fire,3,124.6088,53.6315,15.7,0.0,50.72,0.2,6.22
Forest fire,3,124.6132,53.5967,15.7,0.0,50.72,0.2,6.22
Forest fire,3,124.5098,53.6533,15.7,0.0,50.72,0.2,6.22
Forest fire,3,124.587,53.6761,15.7,0.0,50.72,0.2,6.22
Forest fire,3,124.7671,53.619,15.31,0.0,52.7,0.18,6.22
Forest fire,3,124.8321,53.5915,15.31,0.0,52.7,0.18,6.22
Forest fire,3,124.8272,53.6637,15.31,0.0,52.7,0.18,6.22
Forest fire,3,124.8451,53.4717,15.31,0.0,52.7,0.18,6.22
Forest fire,3,124.7648,53.2698,15.31,0.0,52.7,0.18,6.22
Forest fire,3,124.7657,53.2321,15.97,0.0,47.43,0.23,6.22
Forest fire,3,124.1475,53.6147,15.7,0.0,50.72,0.2,6.22
Forest fire,3,124.1943,53.6489,15.7,0.0,50.72,0.2,6.22
Forest fire,3,124.088,53.6109,15.7,0.0,50.72,0.2,6.22
Forest fire,3,123.9751,53.5627,15.82,0.0,52.89,0.16,5.97
Forest fire,3,123.7184,53.5334,15.82,0.0,52.89,0.16,5.97
Forest fire,3,123.6874,53.5453,15.82,0.0,52.89,0.16,5.97
Forest fire,3,123.6622,53.5345,15.82,0.0,52.89,0.16,5.97
Forest fire,3,123.5487,53.5965,15.82,0.0,52.89,0.16,5.97
Forest fire,3,123.467,53.5443,15.82,0.0,52.89,0.16,5.97
Forest fire,3,123.4622,53.676,15.82,0.0,52.89,0.16,5.97
Forest fire,3,123.4035,53.7233,15.97,0.0,55.05,0.14,5.97
Forest fire,3,123.3765,53.7932,14.26,0.0,58.49,0.19,5.97
Forest fire,3,123.3391,53.8086,14.26,0.0,58.49,0.19,5.97
Forest fire,3,123.2513,53.8306,14.26,0.0,58.49,0.19,5.97
Forest fire,3,123.2166,53.8128,14.26,0.0,58.49,0.19,5.97
Forest fire,3,123.1359,53.8744,14.26,0.0,58.49,0.19,5.97
Forest fire,3,122.7615,53.9294,13.85,0.0,60.42,0.19,5.97
Natural fire,4,122.6909,53.8269,13.85,0.0,60.42,0.19,5.97
Natural fire,4,122.6699,53.7968,13.85,0.0,60.42,0.19,5.97
Forest fire,3,122.634,53.7568,13.85,0.0,60.42,0.19,5.97
Forest fire,3,122.5256,53.6834,16.01,0.01,56.69,0.16,5.97
Forest fire,3,122.4972,53.6912,16.01,0.01,56.69,0.16,5.97
Forest fire,3,122.3778,53.7066,16.01,0.01,56.69,0.16,5.97
Forest fire,3,122.2074,53.6664,16.01,0.01,56.69,0.16,5.97
Forest fire,3,139.7543,51.5941,9.62,0.24,81.49,1.25,6.15
Forest fire,3,139.8094,51.6403,9.62,0.24,81.49,1.25,6.15
Forest fire,3,139.7222,51.6238,9.62,0.24,81.49,1.25,6.15
Forest fire,3,139.6526,51.6209,10.61,0.24,79.92,1.22,6.15
Forest fire,3,139.63,51.5782,10.61,0.24,79.92,1.22,6.15
Forest fire,3,104.1428,50.3034,8.29,1.16,50.95,4.04,3.84
Forest fire,3,104.123,50.2745,8.29,1.16,50.95,4.04,3.84
Forest fire,3,104.1108,50.2521,8.29,1.16,50.95,4.04,3.84
Forest fire,3,104.1465,50.1481,9.87,1.29,47.52,4.4,3.84
Uncontrolled burn,1,121.872,53.9867,13.92,0.0,60.38,0.21,6.2
Uncontrolled burn,1,121.8792,54.0084,13.92,0.0,60.38,0.21,5.94
Forest fire,3,122.2815,53.8266,13.85,0.0,60.42,0.19,5.97
Forest fire,3,122.0035,53.8678,13.92,0.0,60.38,0.21,5.97
Natural fire,4,121.9777,53.8812,13.92,0.0,60.38,0.21,6.2
Forest fire,3,123.4164,54.1397,14.26,0.0,58.49,0.19,5.76
Uncontrolled burn,1,123.4278,53.6602,15.97,0.0,55.05,0.14,5.97
Uncontrolled burn,1,123.4631,53.6723,15.82,0.0,52.89,0.16,5.97
Uncontrolled burn,1,123.3533,53.658,15.97,0.0,55.05,0.14,5.97
Forest fire,3,139.3667,51.4502,10.0,0.02,77.62,1.25,7.35
Forest fire,3,139.383,51.4691,10.0,0.02,77.62,1.25,7.35
Forest fire,3,139.3257,51.4828,10.0,0.02,77.62,1.25,7.35
Forest fire,3,140.1496,53.2533,9.68,0.04,77.42,1.01,6.69
Forest fire,3,140.1519,53.2581,9.68,0.04,77.42,1.01,6.69
Forest fire,3,122.1178,53.5707,14.35,1.66,55.07,0.26,4.59
Forest fire,3,121.8085,53.7402,14.35,1.66,55.07,0.26,4.96
Forest fire,3,121.6525,53.7191,14.35,1.66,55.07,0.26,4.96
Forest fire,3,121.859,53.8086,11.83,2.13,61.71,0.29,4.96
Forest fire,3,121.8944,53.8557,11.83,2.13,61.71,0.29,4.96
Forest fire,3,121.5656,53.8938,11.83,2.13,61.71,0.29,4.96
Forest fire,3,121.0772,53.7049,13.27,1.27,56.58,0.22,4.96
Natural fire,4,121.1039,53.6562,13.27,1.27,56.58,0.22,4.96
Forest fire,3,121.0885,53.6335,13.27,1.27,56.58,0.22,4.96
Forest fire,3,118.1871,50.2438,13.61,0.0,44.73,5.21,5.77
Natural fire,4,122.9328,54.3196,9.98,6.18,73.66,0.3,3.98
Natural fire,4,122.9761,54.3105,9.98,6.18,73.66,0.3,3.98
Natural fire,4,122.9618,54.2809,9.98,6.18,73.66,0.3,3.98
Forest fire,3,123.0483,54.2813,9.98,6.18,73.66,0.3,3.98
Natural fire,4,123.0415,54.2532,9.98,6.18,73.66,0.3,3.98
Natural fire,4,123.0516,54.2312,14.4,2.76,58.18,0.24,3.98
Natural fire,4,123.0637,54.1934,14.4,2.76,58.18,0.24,3.98
Forest fire,3,123.0907,54.1703,14.4,2.76,58.18,0.24,3.98
Forest fire,3,123.0865,54.1477,14.4,2.76,58.18,0.24,3.98
Forest fire,3,123.0937,54.1365,14.4,2.76,58.18,0.24,3.98
Forest fire,3,123.3528,54.2361,14.4,2.76,58.18,0.24,3.98
Forest fire,3,123.363,54.2768,9.98,6.18,73.66,0.3,3.98
Forest fire,3,123.3627,54.3144,9.98,6.18,73.66,0.3,3.98
Forest fire,3,123.5147,54.3448,11.4,5.53,69.76,0.26,3.98
Forest fire,3,123.5222,54.3338,11.4,5.53,69.76,0.26,3.98
Forest fire,3,123.6014,54.3364,11.4,5.53,69.76,0.26,3.98
Forest fire,3,123.8444,53.5277,17.68,1.53,47.87,0.27,4.59
Forest fire,3,124.101,53.61,18.12,1.03,47.25,0.34,5.15
Forest fire,3,124.1392,53.6062,18.12,1.03,47.25,0.34,5.15
Forest fire,3,124.3424,53.7148,18.12,1.03,47.25,0.34,5.15
Forest fire,3,124.3327,53.7257,18.12,1.03,47.25,0.34,5.15
Forest fire,3,124.4471,53.7583,15.75,2.64,55.02,0.24,5.15
Forest fire,3,124.4118,53.7737,15.75,2.64,55.02,0.24,5.15
Forest fire,3,124.4541,53.7331,18.12,1.03,47.25,0.34,5.15
Forest fire,3,124.5069,53.7137,18.12,1.03,47.25,0.34,5.15
Forest fire,3,124.5233,53.6924,18.12,1.03,47.25,0.34,5.15
Forest fire,3,124.5334,53.7343,18.12,1.03,47.25,0.34,5.15
Forest fire,3,124.5481,53.7679,15.75,2.64,55.02,0.24,5.15
Forest fire,3,124.5447,53.7733,15.75,2.64,55.02,0.24,5.15
Forest fire,3,124.6262,53.7815,15.75,2.64,55.02,0.24,5.15
Forest fire,3,124.7615,53.8078,16.95,1.69,51.11,0.28,5.15
Forest fire,3,124.7184,53.8329,16.95,1.69,51.11,0.28,5.15
Forest fire,3,124.7131,53.8453,16.95,1.69,51.11,0.28,5.15
Forest fire,3,124.695,53.8841,16.95,1.69,51.11,0.28,5.15
Forest fire,3,124.6623,53.898,15.75,2.64,55.02,0.24,5.15
Forest fire,3,124.5915,53.901,15.75,2.64,55.02,0.24,5.15
Forest fire,3,124.593,53.9097,15.75,2.64,55.02,0.24,5.15
Forest fire,3,124.5572,53.9557,15.75,2.64,55.02,0.24,5.15
Forest fire,3,125.0182,53.888,16.95,1.69,51.11,0.28,5.15
Forest fire,3,124.8709,53.808,16.95,1.69,51.11,0.28,5.15
Forest fire,3,124.8742,53.8028,16.95,1.69,51.11,0.28,5.15
